北京市,房山区,北京市房山区窦店镇于庄完全小学,102433.0,北京市房山区窦店镇于庄村,010-51168206,PRIMARY
北京市,房山区,北京市房山区窦店镇望楚完全小学,102433.0,北京市房山区窦店镇望楚村,010-69394039,PRIMARY
北京市,房山区,北京市房山区窦店镇芦村完全小学,102433.0,北京市房山区窦店镇芦村,010-69393445,PRIMARY
北京市,房山区,北京市房山区窦店镇瓦窑头完全小学,102433.0,北京市房山区窦店镇瓦窑头村,010-69397918,PRIMARY
北京市,房山区,北京辅仁音乐学校,102442.0,北京市房山区长阳镇稻田南里8号,010-80350620,PRIMARY
北京市,房山区,北京市房山区城关镇洪寺完全小学,102400.0,北京市房山区城关街道办事处西大街33号,010-69319614,PRIMARY
北京市,房山区,北京市房山区房山街道田各庄完全小学,102400.0,北京市房山区城关街道办事处田各庄村,010-81301667,PRIMARY
北京市,房山区,北京市房山区城关镇羊头岗完全小学,102400.0,北京市房山区城关街道办事处羊头岗村,010-81307346,PRIMARY
北京市,房山区,北京市房山区城关镇顾册完全小学,102400.0,北京市房山区城关街道办事处顾册村,010-69329838,PRIMARY
北京市,房山区,北京市房山区房山街道饶乐府完全小学,102400.0,北京市房山区城关街道办事处饶乐府村,010-69310358,PRIMARY
北京市,房山区,北京市房山区城关镇马各庄完全小学,102400.0,北京市房山区城关街道办事处马各庄村,010-89327904,PRIMARY
北京市,房山区,首都师范大学附属良乡实验学校,102401.0,北京市房山区拱辰街道办事处建华路10号,010-89365747,PRIMARY
北京市,房山区,北京市房山区阎村镇北坊完全小学,102413.0,北京市房山区阎村镇北坊村,010-60386906,PRIMARY
北京市,房山区,北京市房山区阎村镇炒米店完全小学,102488.0,北京市房山区阎村镇炒米店村,010-89310124,PRIMARY
北京市,房山区,北京市房山区阎村镇大董村完全小学,102413.0,北京市房山区阎村镇大董村,010-89318314,PRIMARY
北京市,房山区,北京市房山区阎村镇后十三里完全小学,102488.0,北京市房山区阎村镇后十三里村,010-80331204,PRIMARY
北京市,房山区,北京市房山区阎村镇阎村中心小学,102412.0,北京市房山区阎村镇南梨园村,010-89319284,PRIMARY
北京市,房山区,北京市房山区大安山中心校第二完全小学,102419.0,北京市房山区大安山乡元港村,010-60372316,PRIMARY
北京市,房山区,北京市房山区长阳镇公议庄完全小学,102444.0,北京市房山区长阳镇公议庄村,010-60358364,PRIMARY
北京市,房山区,北京市房山区长阳镇葫芦垡中心小学,102444.0,北京市房山区长阳镇葫芦垡村,010-60352107,PRIMARY
北京市,房山区,北京市房山区青龙湖镇坨里中心小学,102471.0,北京市房山区青龙湖镇坨里村北街25号,010-80379412,PRIMARY
北京市,房山区,北京市房山区青龙湖镇上万完全小学,102471.0,北京市房山区青龙湖镇上万村,010-80370016,PRIMARY
北京市,房山区,北京市房山区青龙湖镇沙窝完全小学,102471.0,北京市房山区青龙湖镇沙窝村,010-80377994,PRIMARY
北京市,房山区,北京市房山区青龙湖镇北车营完全小学,102471.0,北京市房山区青龙湖镇北车营村,010-60383045,PRIMARY
北京市,房山区,北京市房山区韩村河镇曹章完全小学,102423.0,北京市房山区韩村河镇曹章村,010-80380867,PRIMARY
北京市,房山区,北京市房山区韩村河镇五侯中心小学,102406.0,北京市房山区韩村河镇五侯村,010-61317057,PRIMARY
北京市,房山区,北京市房山区韩村河镇天开完全小学,102406.0,北京市房山区韩村河镇天开村,010-61326252,PRIMARY
北京市,房山区,北京市房山区良乡行宫园学校,102488.0,北京市房山区拱辰街道办事处行宫园小区,010-89351495,PRIMARY
北京市,房山区,北京市房山区张坊镇瓦沟完全小学,102409.0,北京市房山区张坊镇瓦沟村,010-61336030,PRIMARY
北京市,房山区,北京市房山区张坊镇张坊中心小学,102409.0,北京市房山区张坊镇张坊村中四区61号,010-61338899,PRIMARY
北京市,房山区,北京市房山区良乡镇黑古台民族小学,102401.0,北京市房山区良乡地区办事处黑古台村,010-60332447,PRIMARY
北京市,房山区,北京市房山区良乡镇官道中心小学,102446.0,北京市房山区良乡地区办事处西石羊村,010-60331606,PRIMARY
北京市,房山区,北京市房山区良乡镇邢家坞完全小学,102446.0,北京市房山区良乡地区办事处邢家坞村,010-60332654,PRIMARY
北京市,房山区,北京市房山区城关小学,102400.0,北京市房山区城关街道办事处东城根3号,010-69314881,PRIMARY
北京市,房山区,北京市房山区大石窝镇南尚乐中心小学,102408.0,北京市房山区大石窝镇南尚乐村,010-61386151,PRIMARY
北京市,房山区,北京市房山区大石窝镇石窝完全小学,102408.0,北京市房山区大石窝镇石窝村,010-61323364,PRIMARY
北京市,房山区,北京市房山区大石窝镇广润庄完全小学,102408.0,北京市房山区大石窝镇广润庄,010-61321830,PRIMARY
